asin,reviewerID,reviewText,overall,summary,unixReviewTime,helpful_votes,total_votes,product_brand,product_title,product_price
B000CITK8S,A48V9754OZGMM,I purchased this unit to condition and maintain my AGM battery I just purchased for my motorcycle.  This unit provides the tender cable needed for installation on the battery and hooks up to it easily.  The unit is pretty much idiot proof with no dial or settings.  Only has one LED that displays the current mode the tender is in and the state of your battery.  Can't get much better than that.,5,Good low cost Battery Tender for AGM type motorcycle batteries,1393459200,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A2QOC45ZPO53RP,"I put my sports car to bed in the winter, battery would be dead with out this charger.  Needed an extension to reach the car",4,winter requirement,1388793600,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,AZD412AH3W49I,"Great battery tender.  I use this to charge my tractor and jet ski batteries during winter.  I've also got one hooked up to my convertible while it sits in the garage during colder weeks (or on my other car when the convertible comes out of storage).  Works with all types of batteries, including AGM.  Highly recommended -- you won't find better for the price.",5,Great battery tender,1392076800,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,AXVDOVICKXGW4,"Works as intended, easy to plug in and charge the motorcycle batteries.I double checked with volt meter at the end of charging and was at proper voltage",5,Works great,1399852800,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A2UU3TQD379THD,Well made. I like the quick disconnect harness that comes with this unit. Brings battery to full charge and switches to maintenance level.,5,Excellent trickle charger,1402185600,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A3QWDWGYAN1EX9,"I bought this product to keep my motorcycle charged between rides.  I ride the bike pretty often so I probably don't need it but it does come in handy for those occasions when I go a week or more without riding, like when I am doing upgrades or repairs to the bike.  I just plug it in the night before a ride and in the morning the battery is fully charged and ready to roll.  Great product for a reasonable price.  I really like the jumper cables and keep them in  my saddle bag in case of emergencies!",5,Works GREAT!,1397088000,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A2V1J3JT5OOZFO,"Mine arrived perfect, simple to open packaging, and works as expected. Easy to use and comes with clamps and permanently installed wires if desired. This does not delufate, nor start a car, and at low amps would take weeks to recharge a drained battery, deep-cycle AGM or Gel type, as this is a very low amp trickler/float charger. Most AGM's require a special 3-4 staged 10-30 amp charger. Once the battery is charged this will do its job of tending/maintaining a full charge on any 12 volt DC lead-acid battery. I also have two Battery MINDers for our RV and towed that are garaged over the winter and a Tender plus for a truck. You need close access to an outlet or a properly sized extension cord and you can leave the battery attached, in the vehicle. I recommend this, would buy again, and hope this helps someone.",5,Just Right for Me and My Needs,1394582400,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A33AEK6T00UR4X,We already owned two of these for our racing needs. When we needed another charging unit it was a no-brainer to get a third. They just work flawlessly and never over charge a battery.,5,A New Addition,1388707200,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A1R377IPZOKLMM,"This is a no-brainer product - it just works - no instructions or complexity needed!  I have a quick connect dongle attached to the terminals on my battery, so in less than 2 minutes I had this product out of it's box and plugged into my motorcycle.  A red light came on to let me know it was charging - and a green light alerted me when it was finished.  A++",5,Charged my dead motorcycle right up!,1397520000,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A1KLXDCT2ZS8S1,i have a garage car that doesnt see much usage. this device keeps it charged and ready. been using it for quite sometime now and no issues whatsoever with it.,5,great item for that garage car,1399507200,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A35GPOB78M83KY,"I purchased to of these because I store two vehicles during the winter. Not much to say, I just plug them in and forget them. Keep my batteries fully charged.",5,Great for storage!,1397606400,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A24UA6W45CJXB,Have used these chargers for years and never had a problem with them or the vehicles i've used them on. This includes My Harley softtail (have the charger sold by Harley but its the same mfg) One currently on my Snapper riding mower during the winter months and 1 on my 20hp Mercury motor on a crabbing boat. Highly recommend this brand.,5,The best,1390953600,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A3NHDLYNUIRXYP,These trickle chargers are just what the doctor ordered to keep your weekend cruisers charged and ready to roll. My luck being the way it is the battery clamps on my CTS are of a style that made adapting the included ring terminals very challenging. So the fix for my application was to order a lighter adapter and extension harness which is also conveniently available from Amazon. Even with the need for extra accessories I am happy with the product...,5,Works great..,1398816000,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A353HUHJ0N65YD,When I got a second bike I needed a way to keep the batter maintained during the winter. I wasn't comfortable using my Battery Tender Plus on multiple batteries as it's not a very wise practice. So I went with the Jr  as it's considerably cheaper.I think the only difference in the two is the amperage. The Plus will charge slightly faster.Also the Plus is a box that sits on the floor while the Junior hangs out on the outlet itself.I Purchased this January of 2013 and it still works strong. I also don't even bother unplugging it from the outlet when I'm not using it. So it is very reliable.,5,Must Have for any Motorcyclist,1395014400,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,AZOK5STV85FBJ,"Straight forward charger. I have two motorcycles and they both have their own battery tender. Run smooth all winter, and take very little power. LED shows you quickly if the charger is charging, maintaining, or in fault. I mount the hardwire leads on the bike, in November I plug it in, and it just runs until april/may. Fires up instantly in the spring, no frozen batteries. Easy as can be.",5,Perfect float charger,1396051200,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A16891I4E68KES,"I have six of these JR's attached to all my toys,boat batteries,RV batteries, tractor batteries, side by side batteries...you get the point! No issue and will pay for themselves extending the life of those $100-200 batteries trust me!",5,Best battery maintenace out there!,1400889600,1,1,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A3B1YP0EKYL2QX,It works however it takes a long time for the newer batteries for motorcycles.  It did keep my battery good through the negative temps recently.  The best feature in my opinion is the quick connect.  Yes the cheap one at department store has it as well but this one floats instead of trickle charge.  I asked a professor at my local college I am attending and he said it is definitely better than trickle charge due to the trickle charge stressing the battery and chancing over charge.  The unit does get a little warm not overly though.  I highly recommend adding one of the extension cables so that the charger can stay in the house and the cable goes out to motorcycle.  I enjoy being able to plug into the bike and then the wall without having to take the panel off to get to the battery.  Also there are adapters that will plug into the connector for charging various items while you ride.  My opinion worth the money would have given five stars but felt the design was a little plain.  It works as advertised.,4,Works,1389052800,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A9P4Q7KX35RS2,Purchased this charger and the case (medium size). Both work well and I can trust that this charger will not &#34;over charge&#34; my ATV battery. After using it several time (for maintenance reasons) this charger will completely charge my batter in about 2 1/2 hours. Other type I had to almost 2 days to charge (wall wart type charger). The quality with this charger is far better than most of the other cheap types. Worth it if you need a good charger.,5,Need an ATV Charger? This is the one,1390521600,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A2EM4AZL4SQU4R,"ive had this charger for a little over two years...it has saved my live numerous times. easy to use. does what it says, and coudnt be simpler.i could not get my scooter started this a.m. COLD outside. put the charger on, came in, made breakfast and took a shower....went outside and it started right up. glad i did research when i got my scoot about things to have in emergencies....this is a MUST HAVE.",5,excellent.,1389139200,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A58SMXXZATBHC,This is a great package for carrying on the bike.  I connected the battery connector to my terminal and sealed the weatherproof cap over the connection.  I can then easily plug the charger in for trickle or connect the stout battery jumpers to a buddy's bike and get a jump.  Wonderful product,5,Great product,1394582400,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A1157JBNCPCA5Q,Use it to tend mower and tractor batteries.  Works well.  Haven't used it on larger batteries.  Bought this to replace another brand that failed right out of the package.  No quality issues with this one.,4,Works well,1390003200,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A1W6TJ7YEREINT,"Very easy to use, extra long cord. Nice price and the unit functions just as stated. It does a very good job of charging and letting you know at what status of charge the battery is at.",5,I purchased a second one,1400198400,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
B000CITK8S,A63ZOBET2J2II,"I bought three of these for my Harley, lawn tractor, and Cobra show car. I use it only in the winter to maintain battery life. Very pleased I would buy these again.",5,very good,1403568000,0,0,Battery Tender,Battery Tender 021-0123 Battery Tender Junior 12V Battery Charger,19.5
